variable	Date	layer	mean_value	data_type
NH4	2013-06-11	20 m to bottom	1.66408772559984	obs
NH4	2013-07-09	0-20 m	1.56873757127611	obs
NH4	2013-07-09	20 m to bottom	2.2855128496834	obs
NH4	2013-08-06	0-20 m	2.05005805518767	obs
NH4	2013-08-06	20 m to bottom	2.61703560370299	obs
NH4	2013-09-03	0-20 m	1.71671428521578	obs
NH4	2013-09-03	20 m to bottom	2.54431004431312	obs
NH4	2013-09-17	0-20 m	1.93670375944266	obs
NH4	2013-09-17	20 m to bottom	2.72835648079969	obs
NH4	2013-10-01	0-20 m	1.88417144849201	obs
NH4	2013-10-01	20 m to bottom	3.00795501702242	obs
NH4	2014-04-23	0-20 m	1.15802066563753	obs
NH4	2014-04-23	20 m to bottom	0.756474992300495	obs
NH4	2014-05-06	0-20 m	1.47077025757861	obs
NH4	2014-05-06	20 m to bottom	1.16181910620484	obs
NH4	2014-06-03	0-20 m	2.57398615394428	obs
NH4	2014-06-03	20 m to bottom	1.09691303282298	obs
NH4	2014-07-08	0-20 m	2.03756596760667	obs
NH4	2014-07-08	20 m to bottom	2.77788377594868	obs
NH4	2014-08-05	0-20 m	2.24983787081842	obs
NH4	2014-08-05	20 m to bottom	2.9495471166272	obs
NH4	2014-09-02	0-20 m	1.28405386274157	obs
NH4	2014-09-02	20 m to bottom	3.83534312073563	obs
NH4	2014-09-30	0-20 m	1.74253471111601	obs
NH4	2014-09-30	20 m to bottom	1.81828591837458	obs
NH4	2015-01-20	0-20 m	1.34510547158484	obs
NH4	2015-01-20	20 m to bottom	1.01230768105233	obs
NH4	2015-02-24	0-20 m	0.563791087057374	obs
NH4	2015-02-24	20 m to bottom	0.554323712665332	obs
NH4	2015-03-17	0-20 m	0.627549204397468	obs
NH4	2015-03-17	20 m to bottom	0.683486385084197	obs
NH4	2015-04-21	0-20 m	1.01300862480715	obs
NH4	2015-04-21	20 m to bottom	0.644239542997315	obs
NH4	2015-05-05	0-20 m	1.25339993931691	obs
NH4	2015-05-05	20 m to bottom	0.898093167406677	obs
NH4	2015-06-03	0-20 m	0.912313061756157	obs
NH4	2015-06-03	20 m to bottom	0.569814632128034	obs
NH4	2015-07-07	0-20 m	2.42193127858786	obs
NH4	2015-07-07	20 m to bottom	1.62654562312153	obs
NH4	2015-08-04	0-20 m	1.49243363936384	obs
NH4	2015-08-04	20 m to bottom	2.45378427393096	obs
NH4	2015-09-01	0-20 m	1.82872958490992	obs
NH4	2015-09-01	20 m to bottom	3.34420332113383	obs
NH4	2015-09-29	0-20 m	1.69158541826679	obs
NH4	2015-09-29	20 m to bottom	4.08258103648668	obs
NH4	2015-11-10	0-20 m	3.04461244467557	obs
NH4	2015-11-10	20 m to bottom	2.65871287846537	obs
NH4	2015-12-08	0-20 m	2.64078983409162	obs
NH4	2015-12-08	20 m to bottom	2.54498571912274	obs
NH4	2016-03-15	0-20 m	1.61330745004988	obs
NH4	2016-03-15	20 m to bottom	1.22453733261075	obs
NH4	2016-04-19	0-20 m	1.34954094391867	obs
NH4	2016-04-19	20 m to bottom	1.21157919879279	obs
NH4	2016-05-17	0-20 m	1.83380401021524	obs
NH4	2016-05-17	20 m to bottom	1.72381040447035	obs
NH4	2016-06-14	0-20 m	2.13386430304069	obs
NH4	2016-06-14	20 m to bottom	1.68537741055672	obs
NH4	2016-07-05	0-20 m	2.81150191816627	obs
NH4	2016-07-05	20 m to bottom	2.03644955926502	obs
NH4	2016-08-02	0-20 m	2.82652791191034	obs
NH4	2016-08-02	20 m to bottom	2.57696700846127	obs
NH4	2016-08-30	0-20 m	2.71408878867937	obs
NH4	2016-08-30	20 m to bottom	2.44119064107719	obs
NH4	2016-09-27	0-20 m	2.15076821317156	obs
NH4	2016-09-27	20 m to bottom	4.5728674823311	obs
NH4	2016-10-25	0-20 m	2.82902296197124	obs
NH4	2016-10-25	20 m to bottom	3.68094445316576	obs
NH4	2016-12-06	0-20 m	2.40116639409356	obs
NH4	2016-12-06	20 m to bottom	2.08306339653509	obs
NH4	2017-03-21	0-20 m	1.54117310730113	obs
NH4	2017-03-21	20 m to bottom	1.24784840293678	obs
NH4	2017-04-18	0-20 m	1.79016817743699	obs
NH4	2017-04-18	20 m to bottom	1.51828138102461	obs
NH4	2017-05-16	0-20 m	1.49859683804372	obs
NH4	2017-05-16	20 m to bottom	1.86852244857246	obs
NH4	2017-06-13	0-20 m	1.40990845049359	obs
NH4	2017-06-13	20 m to bottom	1.57855082359953	obs
NH4	2017-07-04	0-20 m	2.83927702365339	obs
NH4	2017-07-04	20 m to bottom	2.9720921953779	obs
NH4	2017-08-01	0-20 m	1.65960928222553	obs
NH4	2017-08-01	20 m to bottom	3.89951256924737	obs
NH4	2017-08-29	0-20 m	2.8114784793446	obs
NH4	2017-08-29	20 m to bottom	3.90193499548921	obs
NH4	2017-09-26	0-20 m	3.37543408307543	obs
NH4	2017-09-26	20 m to bottom	3.47648392638596	obs
NH4	2017-10-24	0-20 m	2.90071703783148	obs
NH4	2017-10-24	20 m to bottom	2.49770450348723	obs
NH4	2017-12-05	0-20 m	1.42857480821709	obs
NH4	2017-12-05	20 m to bottom	1.23314047080044	obs
NH4	2018-03-20	0-20 m	0.688241022409069	obs
NH4	2018-03-20	20 m to bottom	0.920174568832234	obs
NH4	2018-04-24	0-20 m	2.28446390825308	obs
NH4	2018-04-24	20 m to bottom	2.05630364644344	obs
NH4	2018-05-15	0-20 m	1.98849198657641	obs
NH4	2018-05-15	20 m to bottom	1.48582059989427	obs
NH4	2018-06-12	0-20 m	2.79661847665288	obs
NH4	2018-06-12	20 m to bottom	2.33758167387452	obs
NH4	2018-07-03	0-20 m	1.84833389265274	obs
NH4	2018-07-03	20 m to bottom	1.01105866883957	obs
NH4	2018-07-31	0-20 m	1.96206164318245	obs
NH4	2018-07-31	20 m to bottom	1.69292953540036	obs
NH4	2018-08-28	0-20 m	1.02414079929609	obs
NH4	2018-08-28	20 m to bottom	1.83080070086965	obs
NH4	2018-09-25	0-20 m	2.76781865753979	obs
NH4	2018-09-25	20 m to bottom	6.12740149519102	obs
NH4	2018-10-23	0-20 m	4.28425233402874	obs
NH4	2018-10-23	20 m to bottom	4.15563347126553	obs
NH4	2018-12-04	0-20 m	3.03395969207024	obs
NH4	2018-12-04	20 m to bottom	2.58639752228987	obs
NH4	2019-03-19	0-20 m	1.09707375244476	obs
NH4	2019-03-19	20 m to bottom	1.11098075888251	obs
NH4	2019-04-16	0-20 m	0.716753366055235	obs
NH4	2019-04-16	20 m to bottom	1.3030525991033	obs
NH4	2019-05-14	0-20 m	2.51687418509812	obs
NH4	2019-05-14	20 m to bottom	3.07960199819356	obs
NH4	2019-06-11	0-20 m	2.89175767978447	obs
NH4	2019-06-11	20 m to bottom	2.65632932681757	obs
NH4	2019-07-09	0-20 m	3.20630278118264	obs
NH4	2019-07-09	20 m to bottom	2.80855362877334	obs
NH4	2019-08-06	0-20 m	1.72348892004296	obs
NH4	2019-08-06	20 m to bottom	2.24975858942708	obs
NH4	2019-09-03	0-20 m	2.09536282055005	obs
NH4	2019-09-03	20 m to bottom	2.3636450689542	obs
NH4	2019-10-01	0-20 m	1.60863357516494	obs
NH4	2019-10-01	20 m to bottom	3.38793556832784	obs
NH4	2019-11-05	0-20 m	2.25939426511547	obs
NH4	2019-11-05	20 m to bottom	1.81339594733437	obs
NH4	2019-12-03	0-20 m	1.5013229298005	obs
NH4	2019-12-03	20 m to bottom	1.50869625292006	obs
NH4	2020-03-24	0-20 m	1.38410297149833	obs
NH4	2020-03-24	20 m to bottom	1.42340807782356	obs
NH4	2020-04-21	0-20 m	1.60727763157467	obs
NH4	2020-04-21	20 m to bottom	1.74324015855637	obs
NH4	2020-05-12	0-20 m	1.22056421205393	obs
NH4	2020-05-12	20 m to bottom	1.69721622618931	obs
NH4	2020-06-09	0-20 m	1.77555787960023	obs
NH4	2020-06-09	20 m to bottom	2.34864229576857	obs
NH4	2020-07-07	0-20 m	2.3281752514423	obs
NH4	2020-07-07	20 m to bottom	2.93388176146568	obs
NH4	2020-08-04	0-20 m	2.28583190240216	obs
NH4	2020-08-04	20 m to bottom	3.74012266193749	obs
NH4	2020-09-08	0-20 m	2.2786045215868	obs
NH4	2020-09-08	20 m to bottom	4.10955704377916	obs
NH4	2020-10-06	0-20 m	2.07587822373912	obs
NH4	2020-10-06	20 m to bottom	5.41587525611244	obs
NH4	2020-11-03	0-20 m	3.00532197849534	obs
NH4	2020-11-03	20 m to bottom	3.34640658742666	obs
NH4	2020-12-01	0-20 m	2.64605621004067	obs
NH4	2020-12-01	20 m to bottom	1.37799856319483	obs
NH4	2021-03-23	0-20 m	0.94959736847267	obs
NH4	2021-03-23	20 m to bottom	0.674670308178201	obs
NH4	2021-04-20	0-20 m	0.554323712665332	obs
NH4	2021-04-20	20 m to bottom	0.714113042836158	obs
NH4	2021-05-18	0-20 m	1.13039003215149	obs
NH4	2021-05-18	20 m to bottom	3.12375552970165	obs
NH4	2021-06-08	0-20 m	0.647235796223955	obs
NH4	2021-06-08	20 m to bottom	2.69380328529371	obs
NH4	2021-07-06	0-20 m	0.554323712665332	obs
NH4	2021-07-06	20 m to bottom	1.83560820303146	obs
NH4	2021-08-03	0-20 m	1.312420402278	obs
NH4	2021-08-03	20 m to bottom	3.22098625216347	obs
NH4	2021-09-07	0-20 m	1.68012486887256	obs
NH4	2021-09-07	20 m to bottom	4.25951915815464	obs
NH4	2021-10-05	0-20 m	0.889500308152631	obs
NH4	2021-10-05	20 m to bottom	3.66441841284219	obs
NH4	2021-11-02	0-20 m	1.10864742533067	obs
NH4	2021-11-02	20 m to bottom	1.11974182415456	obs
NH4	2021-12-07	0-20 m	1.37832152216609	obs
NH4	2021-12-07	20 m to bottom	1.10864742533067	obs
NH4	2022-03-22	0-20 m	0.969916054403068	obs
NH4	2022-03-22	20 m to bottom	0.867799770793507	obs
NH4	2022-04-19	0-20 m	0.554323712665332	obs
NH4	2022-04-19	20 m to bottom	0.554323712665332	obs
NH4	2022-05-17	0-20 m	1.42563382915251	obs
NH4	2022-05-17	20 m to bottom	1.87013040781794	obs
NH4	2022-06-07	0-20 m	7.86099593228414	obs
NH4	2022-06-07	20 m to bottom	7.98716613199474	obs
NH4	2022-07-05	0-20 m	1.51179646887201	obs
NH4	2022-07-05	20 m to bottom	2.98453964242311	obs
NH4	2022-08-02	0-20 m	0.554323712665332	obs
NH4	2022-08-02	20 m to bottom	2.18130954177462	obs
NH4	2022-09-06	0-20 m	1.25640839683288	obs
NH4	2022-09-06	20 m to bottom	6.13150415694692	obs
NH4	2022-10-04	0-20 m	3.02594029707915	obs
NH4	2022-10-04	20 m to bottom	6.49325766165191	obs
NH4	2022-11-01	0-20 m	2.11787412299384	obs
NH4	2022-11-01	20 m to bottom	3.38411214518605	obs
NH4	2022-12-06	0-20 m	1.77007607667698	obs
NH4	2022-12-06	20 m to bottom	1.66297113799599	obs
NH4	2023-03-21	0-20 m	0.554323712665332	obs
NH4	2023-03-21	20 m to bottom	0.554323712665332	obs
NH4	2023-04-18	0-20 m	1.85524695164398	obs
NH4	2023-04-18	20 m to bottom	1.29485285832101	obs
NH4	2023-05-23	0-20 m	4.94001170580993	obs
NH4	2023-05-23	20 m to bottom	3.65295428005397	obs
NH4	2023-06-06	0-20 m	1.26760690192753	obs
NH4	2023-06-06	20 m to bottom	3.12647217737973	obs
NH4	2023-07-04	0-20 m	2.47173453565618	obs
NH4	2023-07-04	20 m to bottom	1.71853833142764	obs
NH4	2023-08-01	0-20 m	1.46271216448999	obs
NH4	2023-08-01	20 m to bottom	4.67284864133558	obs
NH4	2023-09-05	0-20 m	1.49770397297172	obs
NH4	2023-09-05	20 m to bottom	4.51434218185622	obs
NH4	2023-10-09	0-20 m	1.52552978444454	obs
NH4	2023-10-09	20 m to bottom	5.35463342396234	obs
NH4	2023-11-07	0-20 m	2.27812089543625	obs
NH4	2023-11-07	20 m to bottom	1.86443239920696	obs
NH4	2023-12-05	0-20 m	1.4799655142614	obs
NH4	2023-12-05	20 m to bottom	1.72638877189744	obs
NH4	2024-03-19	0-20 m	0.646804318599903	obs
NH4	2024-03-19	20 m to bottom	1.23185966288519	obs
NH4	2024-04-17	0-20 m	0.554323712665332	obs
NH4	2024-04-17	20 m to bottom	1.23138768665412	obs
NH4	2024-05-22	0-20 m	0.877503570493032	obs
NH4	2024-05-22	20 m to bottom	1.7726700103658	obs
NH4	2024-06-04	0-20 m	0.599889756550153	obs
NH4	2024-06-04	20 m to bottom	1.64109710155115	obs
NH4	2024-07-02	0-20 m	2.09474234050324	obs
NH4	2024-07-02	20 m to bottom	3.43103607449988	obs
NH4	2024-07-30	0-20 m	1.64694596159175	obs
NH4	2024-07-30	20 m to bottom	4.04595593582909	obs
NH4	2024-09-03	0-20 m	1.05991438757586	obs
NH4	2024-09-03	20 m to bottom	4.8017562565789	obs
NH4	2024-10-01	0-20 m	1.42272176769615	obs
NH4	2024-10-01	20 m to bottom	4.18250812483832	obs
NH4	2024-10-29	0-20 m	1.32143927249104	obs
NH4	2024-10-29	20 m to bottom	1.74901314284652	obs
NH4	2024-12-03	0-20 m	0.726538443441099	obs
NH4	2024-12-03	20 m to bottom	0.554323712665332	obs
NO3	2008-01-08	0-20 m	87.9039529831838	obs
NO3	2008-01-08	20 m to bottom	87.870478322544	obs
NO3	2008-02-05	0-20 m	92.7496870156432	obs
NO3	2008-02-05	20 m to bottom	89.7876031100663	obs
NO3	2008-03-04	0-20 m	88.0071431355273	obs
NO3	2008-03-04	20 m to bottom	88.8099882159892	obs
NO3	2008-04-01	0-20 m	85.8046737387266	obs
NO3	2008-04-01	20 m to bottom	85.9278524477247	obs
NO3	2008-05-06	0-20 m	84.1668193758877	obs
NO3	2008-05-06	20 m to bottom	85.8926956858717	obs
NO3	2008-06-03	0-20 m	84.5378686756212	obs
NO3	2008-06-03	20 m to bottom	87.9197044088922	obs
NO3	2008-07-08	0-20 m	75.7742317591005	obs
NO3	2008-07-08	20 m to bottom	77.6818845371594	obs
NO3	2008-08-05	0-20 m	75.9237618104996	obs
NO3	2008-08-05	20 m to bottom	76.8758722635607	obs
NO3	2008-09-02	0-20 m	70.374274377842	obs
NO3	2008-09-02	20 m to bottom	72.5546889108682	obs
NO3	2008-10-07	0-20 m	68.6909453278584	obs
NO3	2008-10-07	20 m to bottom	70.3823478420701	obs
NO3	2008-11-04	0-20 m	70.6809217996812	obs
NO3	2008-11-04	20 m to bottom	72.9127884945274	obs
NO3	2008-12-02	0-20 m	70.9998424583972	obs
NO3	2008-12-02	20 m to bottom	69.3548417860461	obs
NO3	2009-04-06	0-20 m	85.9437528650622	obs
NO3	2009-04-06	20 m to bottom	85.2214596196296	obs
NO3	2009-05-05	0-20 m	86.8841458382392	obs
NO3	2009-05-05	20 m to bottom	84.6993179386587	obs
NO3	2009-06-02	0-20 m	84.8907766733353	obs
NO3	2009-06-02	20 m to bottom	85.1580976916805	obs
NO3	2009-07-07	0-20 m	83.7653551926471	obs
NO3	2009-07-07	20 m to bottom	83.7042962436677	obs
NO3	2009-08-04	0-20 m	85.160313008134	obs
NO3	2009-08-04	20 m to bottom	82.3467333281427	obs
NO3	2009-09-01	0-20 m	79.4094837613906	obs
NO3	2009-09-01	20 m to bottom	77.7878253605923	obs
NO3	2009-10-06	0-20 m	79.0322596027005	obs
NO3	2009-10-06	20 m to bottom	79.117098701095	obs
NO3	2010-04-06	0-20 m	92.7418009626551	obs
NO3	2010-04-06	20 m to bottom	95.5950069623113	obs
NO3	2010-05-04	0-20 m	98.5735881466242	obs
NO3	2010-05-04	20 m to bottom	101.024351647909	obs
NO3	2010-06-01	0-20 m	96.1587873376284	obs
NO3	2010-06-01	20 m to bottom	99.1725881107878	obs
NO3	2010-07-06	0-20 m	92.0808933935018	obs
NO3	2010-07-06	20 m to bottom	95.5308616588889	obs
NO3	2010-08-03	0-20 m	88.0679495072621	obs
NO3	2010-08-03	20 m to bottom	90.4440494687877	obs
NO3	2010-08-31	0-20 m	88.8733059107899	obs
NO3	2010-08-31	20 m to bottom	86.6797616602639	obs
NO3	2010-10-05	0-20 m	82.9738963930719	obs
NO3	2010-10-05	20 m to bottom	84.733182300429	obs
NO3	2011-03-01	0-20 m	87.4939968099314	obs
NO3	2011-03-01	20 m to bottom	88.4907836188918	obs
NO3	2011-04-05	0-20 m	89.5733613891086	obs
NO3	2011-04-05	20 m to bottom	89.8313338543962	obs
NO3	2011-05-03	0-20 m	98.977610441914	obs
NO3	2011-05-03	20 m to bottom	96.1051559685262	obs
NO3	2011-05-31	0-20 m	87.0540833298404	obs
NO3	2011-05-31	20 m to bottom	84.9245867269616	obs
NO3	2011-07-05	0-20 m	78.3990204289191	obs
NO3	2011-07-05	20 m to bottom	85.6572772901464	obs
NO3	2011-08-02	0-20 m	77.7961469335372	obs
NO3	2011-08-02	20 m to bottom	82.5836368793059	obs
NO3	2011-08-30	0-20 m	68.406652833844	obs
NO3	2011-08-30	20 m to bottom	72.0816389206917	obs
NO3	2011-10-06	0-20 m	68.2549901615532	obs
NO3	2011-10-06	20 m to bottom	71.8427621411469	obs
NO3	2012-04-03	0-20 m	89.6488442440712	obs
NO3	2012-04-03	20 m to bottom	90.1160020166858	obs
NO3	2012-05-08	0-20 m	85.0411754153284	obs
NO3	2012-05-08	20 m to bottom	86.4253333997204	obs
NO3	2012-06-05	0-20 m	99.514628776752	obs
NO3	2012-06-05	20 m to bottom	93.4022849927852	obs
NO3	2012-07-03	0-20 m	81.4586365725035	obs
NO3	2012-07-03	20 m to bottom	85.4979355883312	obs
NO3	2012-07-31	0-20 m	77.2887435722658	obs
NO3	2012-07-31	20 m to bottom	NA	obs
NO3	2012-08-28	0-20 m	71.4047174485971	obs
NO3	2012-08-28	20 m to bottom	68.5595360047778	obs
NO3	2012-10-02	0-20 m	70.9677434736682	obs
NO3	2012-10-02	20 m to bottom	70.12775773845	obs
NO3	2013-04-23	0-20 m	79.029392742432	obs
NO3	2013-04-23	20 m to bottom	80.6088856296336	obs
NO3	2013-05-07	0-20 m	81.4524387542891	obs
NO3	2013-05-07	20 m to bottom	80.9313977233044	obs
NO3	2013-06-04	0-20 m	77.746811378955	obs
NO3	2013-06-04	20 m to bottom	76.9181323259467	obs
NO3	2013-06-06	0-20 m	83.063433881569	obs
NO3	2013-06-06	20 m to bottom	83.6425333542164	obs
NO3	2013-06-11	0-20 m	79.4936713180517	obs
NO3	2013-06-11	20 m to bottom	80.6029255030684	obs
NO3	2013-07-09	0-20 m	78.0048528092096	obs
NO3	2013-07-09	20 m to bottom	80.1159854765455	obs
NO3	2013-08-06	0-20 m	74.3688596853879	obs
NO3	2013-08-06	20 m to bottom	77.1531006926206	obs
NO3	2013-09-03	0-20 m	69.3601606131209	obs
NO3	2013-09-03	20 m to bottom	74.3915262808171	obs
NO3	2013-09-17	0-20 m	65.5684902511127	obs
NO3	2013-09-17	20 m to bottom	70.4343459843446	obs
NO3	2013-10-01	0-20 m	67.244760294773	obs
NO3	2013-10-01	20 m to bottom	69.3172332149263	obs
NO3	2014-04-23	0-20 m	70.9906088587082	obs
NO3	2014-04-23	20 m to bottom	72.5318650309158	obs
NO3	2014-05-06	0-20 m	71.0341560157481	obs
NO3	2014-05-06	20 m to bottom	73.3024777509423	obs
NO3	2014-06-03	0-20 m	77.5770158281056	obs
NO3	2014-06-03	20 m to bottom	80.7695125609187	obs
NO3	2014-07-08	0-20 m	67.1790881162039	obs
NO3	2014-07-08	20 m to bottom	68.1212847212997	obs
NO3	2014-08-05	0-20 m	67.5851533619038	obs
NO3	2014-08-05	20 m to bottom	67.5147886966538	obs
NO3	2014-09-02	0-20 m	66.0302085080527	obs
NO3	2014-09-02	20 m to bottom	65.4298231503884	obs
NO3	2014-09-30	0-20 m	68.0667660639296	obs
NO3	2014-09-30	20 m to bottom	69.917153285925	obs
NO3	2015-01-20	0-20 m	69.7804100761586	obs
NO3	2015-01-20	20 m to bottom	69.2091140311154	obs
NO3	2015-02-24	0-20 m	70.627468946346	obs
NO3	2015-02-24	20 m to bottom	71.1936335771448	obs
NO3	2015-03-17	0-20 m	78.0222436601997	obs
NO3	2015-03-17	20 m to bottom	78.4512162887967	obs
NO3	2015-04-21	0-20 m	78.7553783349572	obs
NO3	2015-04-21	20 m to bottom	78.5293117495215	obs
NO3	2015-05-05	0-20 m	73.5291748472993	obs
NO3	2015-05-05	20 m to bottom	74.1497624438077	obs
NO3	2015-06-03	0-20 m	73.3730365324042	obs
NO3	2015-06-03	20 m to bottom	74.4462061400023	obs
NO3	2015-07-07	0-20 m	66.8621117950749	obs
NO3	2015-07-07	20 m to bottom	68.0796781551429	obs
NO3	2015-08-04	0-20 m	66.5661959753059	obs
NO3	2015-08-04	20 m to bottom	69.3207970748478	obs
NO3	2015-09-01	0-20 m	60.4072235614111	obs
NO3	2015-09-01	20 m to bottom	59.2719050939515	obs
NO3	2015-09-29	0-20 m	56.6966983363014	obs
NO3	2015-09-29	20 m to bottom	54.608232981141	obs
NO3	2015-11-10	0-20 m	58.9407602462258	obs
NO3	2015-11-10	20 m to bottom	58.8995831008543	obs
NO3	2015-12-08	0-20 m	66.7951782285577	obs
NO3	2015-12-08	20 m to bottom	69.6633584046392	obs
NO3	2016-03-15	0-20 m	75.2176892492129	obs
NO3	2016-03-15	20 m to bottom	72.4514002379541	obs
NO3	2016-04-19	0-20 m	81.0120932732291	obs
NO3	2016-04-19	20 m to bottom	79.0078135357108	obs
NO3	2016-05-17	0-20 m	79.9431801582275	obs
NO3	2016-05-17	20 m to bottom	81.6372881379563	obs
NO3	2016-06-14	0-20 m	77.548637947595	obs
NO3	2016-06-14	20 m to bottom	79.7855001896461	obs
NO3	2016-07-05	0-20 m	79.0926901831501	obs
NO3	2016-07-05	20 m to bottom	81.6489915300973	obs
NO3	2016-08-02	0-20 m	71.4765616418722	obs
NO3	2016-08-02	20 m to bottom	75.5874521572457	obs
NO3	2016-08-30	0-20 m	67.9081496763876	obs
NO3	2016-08-30	20 m to bottom	71.1358244410641	obs
NO3	2016-09-27	0-20 m	64.7758551570396	obs
NO3	2016-09-27	20 m to bottom	66.8501327386792	obs
NO3	2016-10-25	0-20 m	62.3413294781248	obs
NO3	2016-10-25	20 m to bottom	63.8132491384028	obs
NO3	2016-12-06	0-20 m	63.1942738812458	obs
NO3	2016-12-06	20 m to bottom	64.4672875811318	obs
NO3	2017-03-21	0-20 m	76.6934422636651	obs
NO3	2017-03-21	20 m to bottom	76.2082568548303	obs
NO3	2017-04-18	0-20 m	79.7888927881154	obs
NO3	2017-04-18	20 m to bottom	79.2167706388762	obs
NO3	2017-05-16	0-20 m	75.7666421395808	obs
NO3	2017-05-16	20 m to bottom	77.1320986810378	obs
NO3	2017-06-13	0-20 m	72.5748774469465	obs
NO3	2017-06-13	20 m to bottom	78.5872308821574	obs
NO3	2017-07-04	0-20 m	72.4754470714766	obs
NO3	2017-07-04	20 m to bottom	79.9915185733969	obs
NO3	2017-08-01	0-20 m	70.4867407932592	obs
NO3	2017-08-01	20 m to bottom	69.7347702203712	obs
NO3	2017-08-29	0-20 m	65.3905215547586	obs
NO3	2017-08-29	20 m to bottom	61.1131727150476	obs
NO3	2017-09-26	0-20 m	67.4197359437082	obs
NO3	2017-09-26	20 m to bottom	63.3676724475743	obs
NO3	2017-10-24	0-20 m	73.2780934346732	obs
NO3	2017-10-24	20 m to bottom	72.5457037882777	obs
NO3	2017-12-05	0-20 m	87.4815374395514	obs
NO3	2017-12-05	20 m to bottom	86.5817396107272	obs
NO3	2018-03-20	0-20 m	84.152961962918	obs
NO3	2018-03-20	20 m to bottom	84.7698025407788	obs
NO3	2018-04-24	0-20 m	84.0223858907769	obs
NO3	2018-04-24	20 m to bottom	84.0695562914046	obs
NO3	2018-05-15	0-20 m	80.3534240615224	obs
NO3	2018-05-15	20 m to bottom	82.3199396639799	obs
NO3	2018-06-12	0-20 m	90.30061185499	obs
NO3	2018-06-12	20 m to bottom	93.7555994599945	obs
NO3	2018-07-03	0-20 m	74.6024080933126	obs
NO3	2018-07-03	20 m to bottom	77.999665751292	obs
NO3	2018-07-31	0-20 m	73.504584768338	obs
NO3	2018-07-31	20 m to bottom	80.6320114338855	obs
NO3	2018-08-28	0-20 m	56.1990413241311	obs
NO3	2018-08-28	20 m to bottom	59.656551999388	obs
NO3	2018-09-25	0-20 m	64.3763572505811	obs
NO3	2018-09-25	20 m to bottom	64.5118888768941	obs
NO3	2018-10-23	0-20 m	60.3034487819644	obs
NO3	2018-10-23	20 m to bottom	60.2376470742732	obs
NO3	2018-12-04	0-20 m	59.4268093230755	obs
NO3	2018-12-04	20 m to bottom	59.8046005893295	obs
NO3	2019-03-19	0-20 m	87.5504634004504	obs
NO3	2019-03-19	20 m to bottom	88.1566202738906	obs
NO3	2019-04-16	0-20 m	87.9073663011839	obs
NO3	2019-04-16	20 m to bottom	88.267411281315	obs
NO3	2019-05-14	0-20 m	82.7702268843643	obs
NO3	2019-05-14	20 m to bottom	84.5989057297253	obs
NO3	2019-06-11	0-20 m	84.0125233454919	obs
NO3	2019-06-11	20 m to bottom	86.2386124425021	obs
NO3	2019-07-09	0-20 m	84.0176558574054	obs
NO3	2019-07-09	20 m to bottom	84.9053838958726	obs
NO3	2019-08-06	0-20 m	79.9839557027137	obs
NO3	2019-08-06	20 m to bottom	81.7569990161197	obs
NO3	2019-09-03	0-20 m	78.2992878746806	obs
NO3	2019-09-03	20 m to bottom	81.4076542318591	obs
NO3	2019-10-01	0-20 m	71.3762153000628	obs
NO3	2019-10-01	20 m to bottom	73.6522330408601	obs
NO3	2019-11-05	0-20 m	73.8934376850368	obs
NO3	2019-11-05	20 m to bottom	74.7566253658732	obs
NO3	2019-12-03	0-20 m	80.7658584920001	obs
NO3	2019-12-03	20 m to bottom	78.9745655206158	obs
NO3	2020-03-24	0-20 m	79.0655272409958	obs
NO3	2020-03-24	20 m to bottom	79.2761338821249	obs
NO3	2020-04-21	0-20 m	78.7766665158013	obs
NO3	2020-04-21	20 m to bottom	80.3113007485886	obs
NO3	2020-05-12	0-20 m	71.9591439077166	obs
NO3	2020-05-12	20 m to bottom	75.1102319040109	obs
NO3	2020-06-09	0-20 m	69.553136419411	obs
NO3	2020-06-09	20 m to bottom	73.502910174108	obs
NO3	2020-07-07	0-20 m	66.5321545115144	obs
NO3	2020-07-07	20 m to bottom	70.2733636510345	obs
NO3	2020-08-04	0-20 m	64.8398719729056	obs
NO3	2020-08-04	20 m to bottom	69.1190423106794	obs
NO3	2020-09-08	0-20 m	56.7955308796798	obs
NO3	2020-09-08	20 m to bottom	60.7615972734485	obs
NO3	2020-10-06	0-20 m	59.1832357611354	obs
NO3	2020-10-06	20 m to bottom	60.659666535468	obs
NO3	2020-11-03	0-20 m	62.9006460607991	obs
NO3	2020-11-03	20 m to bottom	65.4578689402812	obs
NO3	2020-12-01	0-20 m	60.2302996541342	obs
NO3	2020-12-01	20 m to bottom	60.344595969844	obs
NO3	2021-03-23	0-20 m	66.7479439482672	obs
NO3	2021-03-23	20 m to bottom	66.1290307198802	obs
NO3	2021-04-20	0-20 m	64.1110047916206	obs
NO3	2021-04-20	20 m to bottom	64.016704337789	obs
NO3	2021-05-18	0-20 m	63.9001247577018	obs
NO3	2021-05-18	20 m to bottom	62.8603118980795	obs
NO3	2021-06-08	0-20 m	61.7505449594632	obs
NO3	2021-06-08	20 m to bottom	62.4699039453119	obs
NO3	2021-07-06	0-20 m	60.269846199493	obs
NO3	2021-07-06	20 m to bottom	61.9136184165308	obs
NO3	2021-08-03	0-20 m	59.0602165992334	obs
NO3	2021-08-03	20 m to bottom	61.074287954598	obs
NO3	2021-09-07	0-20 m	61.4802607289697	obs
NO3	2021-09-07	20 m to bottom	60.6068501828691	obs
