date,Silbergraben,Gera,Schmal,Kern,Vol,Out,In_tot,Vol_diff,Ungauged,In_calc,Vol_calc,out_calc,out_calc_fixed,Vol_calc_fixed
2008-06-30,0.096,0.07,0.004,0.098,13.8,0.935,0.39,13.82664128,0.06783,0.33183,14.4245864768,1.4892374074074,1.4892374074074,13.8025370496
2008-07-01,0.087,0.07,0.004,0.098,13.8,0.917,0.39,13.77714704,0.064617,0.319617,14.3729725856,0.319617,0.319617,13.8025370496
2008-07-02,0.087,0.07,0.004,0.098,13.7,1.006,0.39,13.71957872,0.064617,0.319617,14.3136690944,1.47702440740742,1.47702440740742,13.7025370496
2008-07-03,0.096,0.07,0.004,0.113,13.6,1.175,0.39,13.64667872,0.073185,0.352185,14.2425778784,1.5095924074074,1.5095924074074,13.6025370496
2008-07-04,0.096,0.07,0.004,0.113,13.6,1.057,0.42,13.58707568,0.073185,0.352185,14.1816818624,0.352185,0.352185,13.6025370496
2008-07-05,0.096,0.07,0.004,0.113,13.5,0.988,0.39,13.53114032,0.073185,0.352185,14.1267474464,1.5095924074074,1.5095924074074,13.5025370496
2008-07-06,0.087,0.07,0.004,0.098,13.5,0.953,0.39,13.47838016,0.064617,0.319617,14.0720231552,0.319617,0.319617,13.5025370496
2008-07-07,0.106,0.07,0.004,0.113,13.4,0.797,0.39,13.43977232,0.076755,0.365755,14.0347635872,1.5231624074074,1.5231624074074,13.4025370496
2008-07-08,0.106,0.07,0.004,0.113,13.4,0.888,0.43,13.39636496,0.076755,0.365755,13.9896416192,0.365755,0.365755,13.4025370496
2008-07-09,0.106,0.07,0.004,0.113,13.4,0.941,0.43,13.34814944,0.076755,0.365755,13.9399404512,0.365755,0.365755,13.4025370496
2008-07-10,0.106,0.07,0.004,0.113,13.3,0.912,0.39,13.2991088,0.076755,0.365755,13.8927448832,1.5231624074074,1.5231624074074,13.3025370496
2008-07-11,0.116,0.07,0.004,0.133,13.3,0.923,0.39,13.24907024,0.087465,0.406465,13.8481162592,0.406465,0.406465,13.3025370496
2008-07-12,0.106,0.07,0.004,0.133,13.2,0.915,0.43,13.20321344,0.083895,0.392895,13.8030063872,1.55030240740742,1.55030240740742,13.2025370496
2008-07-13,0.106,0.07,0.004,0.113,13.2,0.908,0.39,13.15453568,0.076755,0.365755,13.7561564192,0.365755,0.365755,13.2025370496
2008-07-14,0.106,0.07,0.004,0.113,13.1,0.798,0.43,13.11929312,0.076755,0.365755,13.7188104512,1.5231624074074,1.5231624074074,13.1025370496
2008-07-15,0.096,0.07,0.004,0.113,13.1,0.831,0.39,13.0776008,0.073185,0.352185,13.6774408352,0.352185,0.352185,13.1025370496
2008-07-16,0.096,0.09,0.004,0.113,13,0.887,0.41,13.03255616,0.073185,0.372185,13.6329608192,1.5295924074074,1.5295924074074,13.0025370496
2008-07-17,0.096,0.09,0.004,0.113,13,0.878,0.41,12.988328,0.073185,0.372185,13.5892584032,0.372185,0.372185,13.0025370496
2008-07-18,0.087,0.09,0.004,0.098,12.9,0.881,0.41,12.94382768,0.064617,0.339617,13.542482912,1.4970244074074,1.4970244074074,12.9025370496
2008-07-19,0.106,0.09,0.004,0.113,12.9,0.837,0.41,12.90331904,0.076755,0.385755,13.503495344,0.385755,0.385755,12.9025370496
2008-07-20,0.137,0.09,0.007,0.163,12.9,0.856,0.55,12.87318272,0.104601,0.494601,13.4722704704,0.494601,0.494601,12.9025370496
2008-07-21,0.106,0.09,0.004,0.113,12.8,0.804,0.47,12.84085184,0.076755,0.385755,13.4361341024,1.5431624074074,1.5431624074074,12.8025370496
2008-07-22,0.126,0.09,0.004,0.133,12.8,0.846,0.52,12.80903072,0.091035,0.440035,13.4010587264,0.440035,0.440035,12.8025370496
2008-07-23,0.106,0.08,0.005,0.113,12.7,0.87,0.46,12.76984832,0.076398,0.375398,13.3583251136,1.53280540740742,1.53280540740742,12.7025370496
2008-07-24,0.106,0.08,0.004,0.113,12.7,0.845,0.44,12.73120592,0.076755,0.375755,13.3177823456,0.375755,0.375755,12.7025370496
2008-07-25,0.106,0.08,0.004,0.113,12.6,0.885,0.44,12.68893472,0.076755,0.375755,13.2737835776,1.5331624074074,1.5331624074074,12.6025370496
2008-07-26,0.106,0.08,0.004,0.113,12.6,0.896,0.4,12.6422096,0.076755,0.375755,13.2288344096,0.375755,0.375755,12.6025370496
2008-07-27,0.106,0.08,0.004,0.113,12.5,0.872,0.42,12.59938976,0.076755,0.375755,13.1859588416,1.5331624074074,1.5331624074074,12.5025370496
2008-07-28,0.096,0.08,0.004,0.113,12.5,0.865,0.4,12.55547696,0.073185,0.362185,13.1425156256,0.362185,0.362185,12.5025370496
2008-07-29,0.096,0.07,0.004,0.113,12.4,0.952,0.39,12.50280752,0.073185,0.352185,13.0906916096,1.5095924074074,1.5095924074074,12.4025370496
2008-07-30,0.096,0.08,0.004,0.113,12.4,1.001,0.4,12.4465568,0.073185,0.362185,13.0354979936,0.362185,0.362185,12.4025370496
2008-07-31,0.106,0.08,0.004,0.113,12.3,0.978,0.4,12.39239264,0.076755,0.375755,12.9834640256,1.5331624074074,1.5331624074074,12.3025370496
2008-08-01,0.096,0.08,0.004,0.133,12.3,0.993,0.43,12.33945968,0.080325,0.389325,12.9313065056,0.389325,0.389325,12.3025370496
2008-08-02,0.096,0.08,0.004,0.113,12.2,0.977,0.39,12.28452224,0.073185,0.362185,12.8781864896,1.51959240740742,1.51959240740742,12.2025370496
2008-08-03,0.096,0.07,0.004,0.098,12.1,0.914,0.39,12.23530016,0.06783,0.33183,12.8278870016,1.4892374074074,1.4892374074074,12.1025370496
2008-08-04,0.106,0.07,0.004,0.113,12.1,0.893,0.38,12.1871192,0.076755,0.365755,12.7823330336,0.365755,0.365755,12.1025370496
2008-08-05,0.087,0.07,0.004,0.113,12.1,0.843,0.38,12.14347424,0.069972,0.339972,12.7388714144,0.339972,0.339972,12.1025370496
2008-08-06,0.087,0.07,0.004,0.098,12,0.874,0.38,12.09701696,0.064617,0.319617,12.6909727232,1.4770244074074,1.4770244074074,12.0025370496
2008-08-07,0.087,0.07,0.004,0.098,12,0.939,0.38,12.04466288,0.064617,0.319617,12.637458032,0.319617,0.319617,12.0025370496
2008-08-08,0.096,0.07,0.004,0.098,11.9,0.943,0.38,11.99194592,0.06783,0.33183,12.584652944,1.4892374074074,1.4892374074074,11.9025370496
2008-08-09,0.126,0.08,0.005,0.133,11.9,0.885,0.51,11.95572272,0.090678,0.429678,12.5453131232,0.429678,0.429678,11.9025370496
2008-08-10,0.106,0.07,0.005,0.113,11.8,0.819,0.43,11.91857504,0.076398,0.365398,12.5061219104,1.5228054074074,1.5228054074074,11.8025370496
2008-08-11,0.106,0.06,0.005,0.133,11.8,0.819,0.4,11.87883536,0.083538,0.382538,12.4684115936,0.382538,0.382538,11.8025370496
2008-08-12,0.126,0.07,0.009,0.163,11.7,0.871,0.51,11.84388224,0.09996,0.45896,12.4328113376,1.61636740740742,1.61636740740742,11.7025370496
2008-08-13,0.106,0.07,0.005,0.133,11.7,0.802,0.45,11.8100048,0.083538,0.392538,12.3974338208,0.392538,0.392538,11.7025370496
2008-08-14,0.096,0.07,0.005,0.113,11.6,0.921,0.43,11.76360368,0.072828,0.351828,12.34825736,1.5092354074074,1.5092354074074,11.6025370496
2008-08-15,0.106,0.07,0.005,0.113,11.6,0.891,0.42,11.71906016,0.076398,0.365398,12.3028453472,0.365398,0.365398,11.6025370496
2008-08-16,0.106,0.08,0.005,0.113,11.5,0.875,0.44,11.67769616,0.076398,0.375398,12.2596797344,1.5328054074074,1.5328054074074,11.5025370496
2008-08-17,0.096,0.07,0.005,0.113,11.5,0.833,0.42,11.6384144,0.072828,0.351828,12.2181064736,0.351828,0.351828,11.5025370496
2008-08-18,0.096,0.08,0.005,0.113,11.4,0.835,0.42,11.5989512,0.072828,0.361828,12.1772244128,1.5192354074074,1.5192354074074,11.4025370496
2008-08-19,0.106,0.07,0.005,0.113,11.4,0.902,0.39,11.55081776,0.076398,0.365398,12.130862,0.365398,0.365398,11.4025370496
2008-08-20,0.106,0.07,0.005,0.113,11.3,0.897,0.42,11.50572992,0.076398,0.365398,12.0849315872,1.5228054074074,1.5228054074074,11.3025370496
2008-08-21,0.096,0.07,0.005,0.113,11.3,0.908,0.39,11.45705216,0.072828,0.351828,12.0368783264,0.351828,0.351828,11.3025370496
2008-08-22,0.096,0.07,0.005,0.098,11.2,0.864,0.39,11.41236608,0.067473,0.331473,11.9908679936,1.48888040740742,1.48888040740742,11.2025370496
2008-08-23,0.116,0.08,0.005,0.133,11.2,0.891,0.52,11.37646256,0.087108,0.416108,11.9498373248,0.416108,0.416108,11.2025370496
2008-08-24,0.106,0.07,0.005,0.163,11.1,0.867,0.47,11.33841632,0.094248,0.433248,11.912361152,1.5906554074074,1.5906554074074,11.1025370496
2008-08-25,0.106,0.07,0.005,0.113,11.1,0.77,0.42,11.30484992,0.076398,0.365398,11.8774035392,0.365398,0.365398,11.1025370496
2008-08-26,0.096,0.07,0.005,0.113,11.1,0.892,0.39,11.25762368,0.072828,0.351828,11.8307326784,0.351828,0.351828,11.1025370496
2008-08-27,0.096,0.07,0.005,0.113,11,0.87,0.39,11.21239328,0.072828,0.351828,11.7859626176,1.5092354074074,1.5092354074074,11.0025370496
2008-08-28,0.096,0.07,0.005,0.113,11,0.856,0.38,11.16756896,0.072828,0.351828,11.7424021568,0.351828,0.351828,11.0025370496
2008-08-29,0.087,0.06,0.005,0.098,10.9,0.89,0.37,11.11879616,0.06426,0.30926,11.6922262208,1.4666674074074,1.4666674074074,10.9025370496
2008-08-30,0.087,0.07,0.005,0.098,10.9,0.84,0.38,11.07542336,0.06426,0.31926,11.6472342848,0.31926,0.31926,10.9025370496
2008-08-31,0.087,0.07,0.005,0.098,10.8,0.865,0.38,11.02978256,0.06426,0.31926,11.6000823488,1.4766674074074,1.4766674074074,10.8025370496
2008-09-01,0.096,0.07,0.005,0.098,10.7,0.861,0.38,10.98450464,0.067473,0.331473,11.554331216,1.48888040740742,1.48888040740742,10.7025370496
2008-09-02,0.087,0.07,0.005,0.098,10.7,0.901,0.38,10.93559792,0.06426,0.31926,11.50406888,0.31926,0.31926,10.7025370496
2008-09-03,0.087,0.06,0.005,0.098,10.6,0.847,0.37,10.89072608,0.06426,0.30926,11.457608144,1.4666674074074,1.4666674074074,10.6025370496
2008-09-04,0.044,0.07,0.005,0.098,10.6,0.893,0.41,10.84513712,0.048909,0.260909,11.4029954816,0.260909,0.260909,10.6025370496
2008-09-05,0.05,0.07,0.005,0.098,10.5,0.874,0.38,10.79867984,0.051051,0.269051,11.350727888,1.4264584074074,1.4264584074074,10.5025370496
2008-09-06,0.087,0.06,0.005,0.098,10.5,0.828,0.37,10.75553168,0.06426,0.30926,11.305908752,0.30926,0.30926,10.5025370496
2008-09-07,0.106,0.07,0.005,0.098,10.5,0.819,0.42,10.71752,0.071043,0.345043,11.2649588672,0.345043,0.345043,10.5025370496
2008-09-08,0.087,0.07,0.005,0.098,10.4,0.884,0.38,10.67015552,0.06426,0.31926,11.2161653312,1.4766674074074,1.4766674074074,10.4025370496
2008-09-09,0.087,0.06,0.005,0.098,10.3,0.881,0.37,10.6221992,0.06426,0.30926,11.1667669952,1.4666674074074,1.4666674074074,10.3025370496
2008-09-10,0.087,0.06,0.005,0.098,10.3,0.9,0.37,10.5725192,0.06426,0.30926,11.1157270592,0.30926,0.30926,10.3025370496
2008-09-11,0.087,0.06,0.005,0.098,10.2,0.893,0.37,10.52347424,0.06426,0.30926,11.0652919232,1.46666740740742,1.46666740740742,10.2025370496
2008-09-12,0.087,0.06,0.005,0.098,10.2,0.922,0.37,10.4717984,0.06426,0.30926,11.0123511872,0.30926,0.30926,10.2025370496
2008-09-13,0.087,0.06,0.005,0.113,10.1,0.866,0.37,10.42520288,0.069615,0.329615,10.9660075232,1.4870224074074,1.4870224074074,10.1025370496
2008-09-14,0.087,0.06,0.005,0.098,10.1,0.856,0.37,10.37951456,0.06426,0.30926,10.9187691872,0.30926,0.30926,10.1025370496
2008-09-15,0.087,0.06,0.005,0.098,10,0.848,0.37,10.334552,0.06426,0.30926,10.8722220512,1.4666674074074,1.4666674074074,10.0025370496
2008-09-16,0.087,0.06,0.005,0.098,10,0.874,0.37,10.28723072,0.06426,0.30926,10.8234285152,0.30926,0.30926,10.0025370496
2008-09-17,0.087,0.06,0.005,0.098,9.9,0.872,0.37,10.24009088,0.06426,0.30926,10.7748077792,1.4666674074074,1.4666674074074,9.9025370496
2008-09-18,0.087,0.06,0.005,0.098,9.9,0.83,0.36,10.19589728,0.06426,0.30926,10.7298158432,0.30926,0.30926,9.9025370496
2008-09-19,0.087,0.06,0.005,0.098,9.8,0.832,0.36,10.15152224,0.06426,0.30926,10.6846511072,1.4666674074074,1.4666674074074,9.8025370496
2008-09-20,0.087,0.06,0.005,0.098,9.8,0.863,0.34,10.10260688,0.06426,0.30926,10.6368079712,0.30926,0.30926,9.8025370496
2008-09-21,0.087,0.06,0.007,0.098,9.7,0.839,0.34,10.0558688,0.063546,0.308546,10.5909767456,1.46595340740742,1.46595340740742,9.7025370496
2008-09-22,0.087,0.06,0.005,0.098,9.7,0.868,0.35,10.00736384,0.06426,0.30926,10.5427016096,0.30926,0.30926,9.7025370496
2008-09-23,0.096,0.06,0.005,0.113,9.6,0.874,0.37,9.96004256,0.072828,0.341828,10.4967219488,1.4992354074074,1.4992354074074,9.6025370496
2008-09-24,0.096,0.06,0.007,0.133,9.6,0.863,0.41,9.9171752,0.079254,0.368254,10.4539758944,0.368254,0.368254,9.6025370496
2008-09-25,0.087,0.06,0.005,0.113,9.5,0.833,0.41,9.87702944,0.069615,0.329615,10.4104834304,1.4870224074074,1.4870224074074,9.5025370496
2008-09-26,0.087,0.06,0.004,0.113,9.5,0.807,0.37,9.8357864,0.069972,0.329972,10.3692682112,0.329972,0.329972,9.5025370496
2008-09-27,0.087,0.06,0.005,0.113,9.4,0.809,0.37,9.79436192,0.069615,0.329615,10.3278493472,1.4870224074074,1.4870224074074,9.4025370496
2008-09-28,0.087,0.06,0.005,0.098,9.4,0.901,0.37,9.7445912,0.06426,0.30926,10.2767230112,0.30926,0.30926,9.4025370496
2008-09-29,0.087,0.06,0.005,0.098,9.3,0.827,0.37,9.70153376,0.06426,0.30926,10.2319902752,1.4666674074074,1.4666674074074,9.3025370496
2008-09-30,0.106,0.06,0.005,0.133,9.3,0.898,0.37,9.6520352,0.083538,0.382538,10.1874543584,0.382538,0.382538,9.3025370496
2008-10-01,0.174,0.08,0.005,0.193,9.2,0.867,0.54,9.62003696,0.129234,0.576234,10.162332176,1.73364140740742,1.73364140740742,9.2025370496
2008-10-02,0.161,0.16,0.009,0.223,9.2,0.845,0.71,9.60472256,0.133875,0.677875,10.147892576,0.677875,0.677875,9.2025370496
2008-10-03,0.149,0.12,0.007,0.193,9.2,0.834,0.62,9.58263008,0.119595,0.581595,10.126084784,0.581595,0.581595,9.2025370496
2008-10-04,0.137,0.1,0.005,0.193,9.2,0.781,0.58,9.56188976,0.116025,0.546025,10.105782944,0.546025,0.546025,9.2025370496
2008-10-05,0.137,0.09,0.007,0.163,9.1,0.801,0.57,9.53847104,0.104601,0.494601,10.0793100704,1.6520084074074,1.6520084074074,9.1025370496
2008-10-06,0.399,0.11,0.007,0.493,9.1,0.895,0.92,9.53676464,0.315945,1.317945,10.1158525184,1.317945,1.317945,9.1025370496
2008-10-07,0.492,0.57,0.007,0.553,9.2,0.806,2.05,9.64076432,0.370566,1.985566,10.2177670208,0.828158592592596,0.828158592592596,9.2025370496
2008-10-08,0.444,0.42,0.007,0.493,9.2,0.845,1.67,9.70839392,0.33201,1.68901,10.2906894848,1.68901,1.68901,9.2025370496
2008-10-09,0.357,0.33,0.005,0.463,9.3,0.846,1.39,9.7517408,0.290955,1.440955,10.3420935968,0.283547592592576,0.283547592592576,9.3025370496
2008-10-10,0.318,0.24,0.005,0.403,9.3,0.845,1.17,9.7761704,0.255612,1.216612,10.3742008736,1.216612,1.216612,9.3025370496
2008-10-11,0.299,0.19,0.004,0.343,9.3,0.865,1.03,9.7866896,0.227766,1.059766,10.391028656,1.059766,1.059766,9.3025370496
2008-10-12,0.264,0.16,0.004,0.313,9.3,0.839,0.94,9.79179152,0.204561,0.941561,10.3998899264,0.941561,0.941561,9.3025370496
2008-10-13,0.248,0.14,0.004,0.433,9.3,0.843,0.88,9.79134656,0.241689,1.062689,10.418871056,1.062689,1.062689,9.3025370496
2008-10-14,0.232,0.13,0.18,0.553,9.3,0.841,1.12,9.81181904,0.215985,1.130985,10.44392576,1.130985,1.130985,9.3025370496
2008-10-15,0.216,0.12,0.15,0.523,9.3,0.86,1.05,9.82451984,0.210273,1.069273,10.4620069472,1.069273,1.069273,9.3025370496
2008-10-16,0.216,0.12,0.14,0.553,9.3,0.818,1.04,9.84016688,0.224553,1.113553,10.4875427264,1.113553,1.113553,9.3025370496
2008-10-17,0.202,0.13,0.14,0.523,9.3,0.816,1.09,9.86031536,0.208845,1.063845,10.5089565344,1.063845,1.063845,9.3025370496
2008-10-18,0.202,0.11,0.13,0.493,9.3,0.823,0.9,9.8634128,0.201705,1.006705,10.5248286464,1.006705,1.006705,9.3025370496
2008-10-19,0.202,0.11,0.13,0.493,9.3,0.742,0.9,9.87385856,0.201705,1.006705,10.5476991584,1.006705,1.006705,9.3025370496
2008-10-20,0.188,0.1,0.13,0.493,9.2,0.79,0.87,9.87735776,0.196707,0.977707,10.5639170432,2.13511440740742,2.13511440740742,9.2025370496
2008-10-21,0.188,0.1,0.13,0.493,9.2,0.792,0.97,9.88931552,0.196707,0.977707,10.579962128,0.977707,0.977707,9.2025370496
2008-10-22,0.188,0.1,0.13,0.493,9.2,0.9,0.97,9.89147552,0.196707,0.977707,10.5866760128,0.977707,0.977707,9.2025370496
2008-10-23,0.174,0.1,0.13,0.493,9.2,0.886,0.95,9.8931776,0.191709,0.958709,10.5929580704,0.958709,0.958709,9.2025370496
2008-10-24,0.174,0.09,0.13,0.463,9.2,0.887,0.9,9.89046896,0.180999,0.907999,10.594772384,0.907999,0.907999,9.2025370496
2008-10-25,0.161,0.11,0.13,0.463,9.2,0.811,0.9,9.89465504,0.176358,0.910358,10.6033569152,0.910358,0.910358,9.2025370496
2008-10-26,0.161,0.1,0.13,0.463,9.2,0.843,0.89,9.89507408,0.176358,0.900358,10.6083126464,0.900358,0.900358,9.2025370496
2008-10-27,0.202,0.11,0.13,0.493,9.1,0.881,0.96,9.89809376,0.201705,1.006705,10.6191735584,2.1641124074074,2.1641124074074,9.1025370496
2008-10-28,0.202,0.15,0.13,0.493,9.1,0.885,1.04,9.90766256,0.201705,1.046705,10.6331448704,1.046705,1.046705,9.1025370496
2008-10-29,0.202,0.14,0.13,0.493,9.1,0.833,1.05,9.9228128,0.201705,1.036705,10.6507449824,1.036705,1.036705,9.1025370496
2008-10-30,0.232,0.16,0.13,0.493,9.1,0.84,1.14,9.945104,0.212415,1.097415,10.6729856384,1.097415,1.097415,9.1025370496
2008-10-31,0.232,0.16,0.13,0.523,9.1,0.831,1.13,9.96734768,0.223125,1.138125,10.6995212384,1.138125,1.138125,9.1025370496
2008-11-01,0.232,0.19,0.12,0.493,9.2,0.793,1.2,9.99908672,0.215985,1.130985,10.7287231424,-0.0264224074074035,0.1,9.1916141536
2008-11-02,0.264,0.2,0.13,0.493,9.2,0.773,1.22,10.03436816,0.223839,1.180839,10.763960432,1.180839,1.17500026621329,9.19211862019917
2008-11-03,0.281,0.22,0.12,0.523,9.2,0.823,1.27,10.0694336,0.244188,1.268188,10.8024246752,1.268188,1.26187740356073,9.19266385573152
2008-11-04,0.264,0.22,0.11,0.523,9.2,0.81,1.28,10.1065424,0.241689,1.248689,10.8403274048,1.248689,1.24248373790757,9.19319999037631
2008-11-05,0.264,0.22,0.11,0.523,9.2,0.804,1.25,10.14160352,0.241689,1.248689,10.8787485344,1.248689,1.24248373790757,9.1937361250211
2008-11-06,0.264,0.22,0.11,0.523,9.2,0.818,1.19,10.17021056,0.241689,1.248689,10.915960064,1.248689,1.24248373790757,9.19427225966588
2008-11-07,0.248,0.2,0.11,0.493,9.2,0.838,1.16,10.1944112,0.225267,1.166267,10.9443223328,1.166267,1.16050698471692,9.19476992498634
2008-11-08,0.232,0.18,0.1,0.463,9.3,0.838,1.12,10.21515584,0.212415,1.087415,10.9658717888,-0.0699924074074239,0.1,9.28008258098634
2008-11-09,0.216,0.18,0.1,0.463,9.3,0.792,1.08,10.2366176,0.206703,1.065703,10.989519728,1.065703,1.05317906690426,9.28116464880581
2008-11-10,0.216,0.18,0.09,0.403,9.3,0.814,1.07,10.25521952,0.188853,0.987853,11.0045406272,0.987853,0.976338681859899,9.28215948589312
2008-11-11,0.202,0.16,0.09,0.283,9.3,0.841,0.79,10.24718,0.141015,0.786015,10.9997899232,0.786015,0.777118262635953,9.28292816400137
2008-11-12,0.202,0.14,0.09,0.253,9.3,0.828,0.7,10.23254384,0.130305,0.725305,10.9909170752,0.725305,0.717195593707972,9.283628816705
2008-11-13,0.202,0.13,0.09,0.253,9.2,0.867,0.69,10.2135056,0.130305,0.715305,10.9778106272,1.87271240740742,1.84972259419533,9.18561513656653
2008-11-14,0.188,0.12,0.09,0.223,9.2,0.898,0.67,10.18992704,0.114597,0.645597,10.956003008,0.645597,0.638521304547842,9.18622647665359
2008-11-15,0.188,0.12,0.09,0.223,9.2,0.883,0.67,10.16770928,0.114597,0.645597,10.9354913888,0.645597,0.638521304547842,9.18683781674066
2008-11-16,0.174,0.12,0.09,0.223,9.2,0.828,0.67,10.15048112,0.109599,0.626599,10.9180903424,0.626599,0.619769684315693,9.18742786961578
2008-11-17,0.174,0.11,0.09,0.223,9.2,0.818,0.61,10.12897616,0.109599,0.616599,10.900689296,0.616599,0.609899371529006,9.18800671751568
2008-11-18,0.174,0.11,0.09,0.223,9.2,0.809,0.61,10.10828768,0.109599,0.616599,10.8840658496,0.616599,0.609899371529006,9.18858556541557
2008-11-19,0.174,0.11,0.09,0.223,9.1,0.808,0.63,10.08941792,0.109599,0.616599,10.8675288032,1.7740064074074,1.75229668480304,9.09046128544859
2008-11-20,0.188,0.11,0.09,0.253,9.1,0.817,0.63,10.06973168,0.125307,0.676307,10.855372928,0.676307,0.66883303511576,9.09110703601458
2008-11-21,0.232,0.13,0.09,0.283,9.1,0.868,0.79,10.05924272,0.151725,0.796725,10.849214768,0.796725,0.787689367630496,9.09188771465131
2008-11-22,0.216,0.14,0.09,0.283,9.1,0.817,0.8,10.05424448,0.146013,0.785013,10.8464510912,0.785013,0.776129257294727,9.09265527002105
2008-11-23,0.216,0.13,0.08,0.253,9.1,0.824,0.74,10.0434272,0.138873,0.737873,10.8390097184,0.737873,0.729600602818281,9.09337000513755
2008-11-24,0.216,0.13,0.08,0.283,9.1,0.791,0.76,10.03733168,0.149583,0.778583,10.8379368896,0.778583,0.769782646172887,9.09413035570821
2008-11-25,0.202,0.12,0.07,0.283,9.1,0.874,0.73,10.0211144,0.148155,0.753155,10.8274958816,0.753155,0.744684414818897,9.09486221426786
2008-11-26,0.202,0.12,0.07,0.253,9.1,0.838,0.69,10.00470704,0.137445,0.712445,10.8166479296,0.712445,0.704502371464292,9.09554845737334
2008-11-27,0.202,0.12,0.07,0.223,9.1,0.855,0.69,9.98675744,0.126735,0.671735,10.8008138336,0.671735,0.664320328109687,9.09618908502467
2008-11-28,0.202,0.12,0.07,0.223,9.1,0.848,0.69,9.96944288,0.126735,0.671735,10.7855845376,0.671735,0.664320328109687,9.09682971267599
2008-11-29,0.202,0.12,0.07,0.223,9.1,0.827,0.69,9.95403344,0.126735,0.671735,10.7721696416,0.671735,0.664320328109687,9.09747034032731
2008-11-30,0.202,0.11,0.07,0.223,9.1,0.853,0.67,9.93453728,0.126735,0.661735,10.7556443456,0.661735,0.654450015322999,9.0980997630034
2008-12-01,0.202,0.11,0.07,0.223,9.1,0.847,0.67,9.91558544,0.126735,0.661735,10.7396374496,0.661735,0.654450015322999,9.0987291856795
2008-12-02,0.202,0.11,0.07,0.223,9,0.848,0.67,9.89654288,0.126735,0.661735,10.7235441536,1.8191424074074,1.80606354941087,8.9998591990104
2008-12-03,0.202,0.1,0.07,0.223,9,0.849,0.6,9.8713616,0.126735,0.651735,10.7065004576,0.651735,0.64753752125384,9.00022186117407
2008-12-04,0.188,0.09,0.07,0.193,9,0.863,0.59,9.84404624,0.111027,0.582027,10.6822243904,0.582027,0.578359844413395,9.00053870341675
2008-12-05,0.216,0.12,0.07,0.223,9,0.884,0.68,9.82260176,0.131733,0.690733,10.6655261216,0.690733,0.68623883303188,9.00092699944279
2008-12-06,0.248,0.18,0.07,0.253,9,0.83,0.88,9.82333616,0.153867,0.834867,10.6659466304,0.834867,0.82927629320461,9.00141003650992
2008-12-07,0.264,0.24,0.07,0.283,9,0.825,0.96,9.83143616,0.170289,0.957289,10.6773764,0.957289,0.950766933506453,9.00197354305496
2008-12-08,0.264,0.24,0.07,0.283,9,0.801,0.96,9.84171344,0.170289,0.957289,10.6908797696,0.957289,0.950766933506453,9.0025370496
2008-12-09,0.264,0.22,0.07,0.283,9.1,0.789,0.94,9.85135136,0.170289,0.937289,10.7036919392,-0.220118407407404,0.1,9.0748788192
