variable	Date	layer	mean_value	data_type
Stephanodiscus_c	2012-08-19	0 m to bottom	0.064726096089197	mod
Stephanodiscus_c	2012-08-20	0 m to bottom	0.0653438811563376	mod
Stephanodiscus_c	2012-08-21	0 m to bottom	0.0653760021425291	mod
Stephanodiscus_c	2012-08-22	0 m to bottom	0.0646379502036343	mod
Stephanodiscus_c	2012-08-23	0 m to bottom	0.0636667449061918	mod
Stephanodiscus_c	2012-08-24	0 m to bottom	0.0630502718399727	mod
Stephanodiscus_c	2012-08-25	0 m to bottom	0.0618756378370771	mod
Stephanodiscus_c	2012-08-26	0 m to bottom	0.0608366713050522	mod
Stephanodiscus_c	2012-08-27	0 m to bottom	0.0605676508505838	mod
Stephanodiscus_c	2012-08-28	0 m to bottom	0.0601623639717309	mod
Stephanodiscus_c	2012-08-29	0 m to bottom	0.0601963991051512	mod
Stephanodiscus_c	2012-08-30	0 m to bottom	0.0605171380584592	mod
Stephanodiscus_c	2012-08-31	0 m to bottom	0.0597797071588674	mod
Stephanodiscus_c	2012-09-01	0 m to bottom	0.0585907254645551	mod
Stephanodiscus_c	2012-09-02	0 m to bottom	0.057897389830914	mod
Stephanodiscus_c	2012-09-03	0 m to bottom	0.0579191921867462	mod
Stephanodiscus_c	2012-09-04	0 m to bottom	0.0593019758152551	mod
Stephanodiscus_c	2012-09-05	0 m to bottom	0.060744957847573	mod
Stephanodiscus_c	2012-09-06	0 m to bottom	0.0603227416465502	mod
Stephanodiscus_c	2012-09-07	0 m to bottom	0.059482417610648	mod
Stephanodiscus_c	2012-09-08	0 m to bottom	0.0602927760932007	mod
Stephanodiscus_c	2012-09-09	0 m to bottom	0.0611514107915529	mod
Stephanodiscus_c	2012-09-10	0 m to bottom	0.0618028314736203	mod
Stephanodiscus_c	2012-09-11	0 m to bottom	0.0625106955665858	mod
Stephanodiscus_c	2012-09-12	0 m to bottom	0.0621947776369	mod
Stephanodiscus_c	2012-09-13	0 m to bottom	0.0606682789398008	mod
Stephanodiscus_c	2012-09-14	0 m to bottom	0.0597717143926732	mod
Stephanodiscus_c	2012-09-15	0 m to bottom	0.0601702734559059	mod
Stephanodiscus_c	2012-09-16	0 m to bottom	0.06036652678821	mod
Stephanodiscus_c	2012-09-17	0 m to bottom	0.0609240956702035	mod
Stephanodiscus_c	2012-09-18	0 m to bottom	0.0616753707820307	mod
Stephanodiscus_c	2012-09-19	0 m to bottom	0.0619614259960884	mod
Stephanodiscus_c	2012-09-20	0 m to bottom	0.0623720955763952	mod
Stephanodiscus_c	2012-09-21	0 m to bottom	0.0626236511818386	mod
Stephanodiscus_c	2012-09-22	0 m to bottom	0.06279772955333	mod
Stephanodiscus_c	2012-09-23	0 m to bottom	0.0631851532280257	mod
Stephanodiscus_c	2012-09-24	0 m to bottom	0.0634775977840891	mod
Stephanodiscus_c	2012-09-25	0 m to bottom	0.0628602763159266	mod
Stephanodiscus_c	2012-09-26	0 m to bottom	0.0623494339576592	mod
Stephanodiscus_c	2012-09-27	0 m to bottom	0.0623080310712126	mod
Stephanodiscus_c	2012-09-28	0 m to bottom	0.0623382184756098	mod
Stephanodiscus_c	2012-09-29	0 m to bottom	0.0633776878519595	mod
Stephanodiscus_c	2012-09-30	0 m to bottom	0.0651647054044999	mod
Stephanodiscus_c	2012-10-01	0 m to bottom	0.0671025090968732	mod
Stephanodiscus_c	2012-10-02	0 m to bottom	0.0681569606671959	mod
Stephanodiscus_c	2012-10-03	0 m to bottom	0.068203500744068	mod
Stephanodiscus_c	2012-10-04	0 m to bottom	0.0675888070367716	mod
Stephanodiscus_c	2012-10-05	0 m to bottom	0.0659822462674589	mod
Stephanodiscus_c	2012-10-06	0 m to bottom	0.0650836959477438	mod
Stephanodiscus_c	2012-10-07	0 m to bottom	0.0666485785000855	mod
Stephanodiscus_c	2012-10-08	0 m to bottom	0.0692897340439433	mod
Stephanodiscus_c	2012-10-09	0 m to bottom	0.0727558939410589	mod
Stephanodiscus_c	2012-10-10	0 m to bottom	0.0759063172304774	mod
Stephanodiscus_c	2012-10-11	0 m to bottom	0.0776853119429075	mod
Stephanodiscus_c	2012-10-12	0 m to bottom	0.0787936975326776	mod
Stephanodiscus_c	2012-10-13	0 m to bottom	0.0778731638187718	mod
Stephanodiscus_c	2012-10-14	0 m to bottom	0.0763375253903709	mod
Stephanodiscus_c	2012-10-15	0 m to bottom	0.0766126236742097	mod
Stephanodiscus_c	2012-10-16	0 m to bottom	0.0760856092231737	mod
Stephanodiscus_c	2012-10-17	0 m to bottom	0.0774003570723737	mod
Stephanodiscus_c	2012-10-18	0 m to bottom	0.0805080130202095	mod
Stephanodiscus_c	2012-10-19	0 m to bottom	0.0826371157727488	mod
Stephanodiscus_c	2012-10-20	0 m to bottom	0.0838250594032131	mod
Stephanodiscus_c	2012-10-21	0 m to bottom	0.0838608690806845	mod
Stephanodiscus_c	2012-10-22	0 m to bottom	0.08326537351855	mod
Stephanodiscus_c	2012-10-23	0 m to bottom	0.0824822353539526	mod
Stephanodiscus_c	2012-10-24	0 m to bottom	0.0810559444152481	mod
Stephanodiscus_c	2012-10-25	0 m to bottom	0.0796862315737886	mod
Stephanodiscus_c	2012-10-26	0 m to bottom	0.0793112970070782	mod
Stephanodiscus_c	2012-10-27	0 m to bottom	0.0797307686851361	mod
Stephanodiscus_c	2012-10-28	0 m to bottom	0.0807162494187059	mod
Stephanodiscus_c	2012-10-29	0 m to bottom	0.0835934074267809	mod
Stephanodiscus_c	2012-10-30	0 m to bottom	0.0876728018640292	mod
Stephanodiscus_c	2012-10-31	0 m to bottom	0.0885078372098102	mod
Stephanodiscus_c	2012-11-01	0 m to bottom	0.0883599463697783	mod
Stephanodiscus_c	2012-11-02	0 m to bottom	0.0890381006596889	mod
Stephanodiscus_c	2012-11-03	0 m to bottom	0.0892422431722178	mod
Stephanodiscus_c	2012-11-04	0 m to bottom	0.0881308735896578	mod
Stephanodiscus_c	2012-11-05	0 m to bottom	0.0861770983366812	mod
Stephanodiscus_c	2012-11-06	0 m to bottom	0.0877166066286071	mod
Stephanodiscus_c	2012-11-07	0 m to bottom	0.0907318458355782	mod
Stephanodiscus_c	2012-11-08	0 m to bottom	0.0905464499910719	mod
Stephanodiscus_c	2012-11-09	0 m to bottom	0.0894116922647793	mod
Stephanodiscus_c	2012-11-10	0 m to bottom	0.0931355413198558	mod
Stephanodiscus_c	2012-11-11	0 m to bottom	0.0968590746960368	mod
Stephanodiscus_c	2012-11-12	0 m to bottom	0.0991566458624543	mod
Stephanodiscus_c	2012-11-13	0 m to bottom	0.106052870962082	mod
Stephanodiscus_c	2012-11-14	0 m to bottom	0.118137068319296	mod
Stephanodiscus_c	2012-11-15	0 m to bottom	0.131056342533288	mod
Stephanodiscus_c	2012-11-16	0 m to bottom	0.140902872265435	mod
Stephanodiscus_c	2012-11-17	0 m to bottom	0.146399649170234	mod
Stephanodiscus_c	2012-11-18	0 m to bottom	0.15046143074877	mod
Stephanodiscus_c	2012-11-19	0 m to bottom	0.150264084166158	mod
Stephanodiscus_c	2012-11-20	0 m to bottom	0.146633773502579	mod
Stephanodiscus_c	2012-11-21	0 m to bottom	0.146155653009472	mod
Stephanodiscus_c	2012-11-22	0 m to bottom	0.148762360023267	mod
Stephanodiscus_c	2012-11-23	0 m to bottom	0.151936060366842	mod
Stephanodiscus_c	2012-11-24	0 m to bottom	0.151003174760928	mod
Stephanodiscus_c	2012-11-25	0 m to bottom	0.147857338430185	mod
Stephanodiscus_c	2012-11-26	0 m to bottom	0.146014162946108	mod
Stephanodiscus_c	2012-11-27	0 m to bottom	0.143643398688941	mod
Stephanodiscus_c	2012-11-28	0 m to bottom	0.142793621703312	mod
Stephanodiscus_c	2012-11-29	0 m to bottom	0.140910280517541	mod
Stephanodiscus_c	2012-11-30	0 m to bottom	0.135666771613107	mod
Stephanodiscus_c	2012-12-01	0 m to bottom	0.136726836732818	mod
Stephanodiscus_c	2012-12-02	0 m to bottom	0.143476195140576	mod
Stephanodiscus_c	2012-12-03	0 m to bottom	0.149380819494602	mod
Stephanodiscus_c	2012-12-04	0 m to bottom	0.153701931128102	mod
Stephanodiscus_c	2012-12-05	0 m to bottom	0.157505729306424	mod
Stephanodiscus_c	2012-12-06	0 m to bottom	0.162422029923705	mod
Stephanodiscus_c	2012-12-07	0 m to bottom	0.169444855475199	mod
Stephanodiscus_c	2012-12-08	0 m to bottom	0.176831181680654	mod
Stephanodiscus_c	2012-12-09	0 m to bottom	0.182963299838138	mod
Stephanodiscus_c	2012-12-10	0 m to bottom	0.183606202926072	mod
Stephanodiscus_c	2012-12-11	0 m to bottom	0.180205938738126	mod
Stephanodiscus_c	2012-12-12	0 m to bottom	0.180759785397128	mod
Stephanodiscus_c	2012-12-13	0 m to bottom	0.182193772316581	mod
Stephanodiscus_c	2012-12-14	0 m to bottom	0.183761930526915	mod
Stephanodiscus_c	2012-12-15	0 m to bottom	0.186087712246156	mod
Stephanodiscus_c	2012-12-16	0 m to bottom	0.185307153293158	mod
Stephanodiscus_c	2012-12-17	0 m to bottom	0.184750775692927	mod
Stephanodiscus_c	2012-12-18	0 m to bottom	0.184923030542693	mod
Stephanodiscus_c	2012-12-19	0 m to bottom	0.18388426466677	mod
Stephanodiscus_c	2012-12-20	0 m to bottom	0.187284189566785	mod
Stephanodiscus_c	2012-12-21	0 m to bottom	0.195648965054007	mod
Stephanodiscus_c	2012-12-22	0 m to bottom	0.202269576463654	mod
Stephanodiscus_c	2012-12-23	0 m to bottom	0.202939509530955	mod
Stephanodiscus_c	2012-12-24	0 m to bottom	0.197506164048402	mod
Stephanodiscus_c	2012-12-25	0 m to bottom	0.19536712510194	mod
Stephanodiscus_c	2012-12-26	0 m to bottom	0.204681381973102	mod
Stephanodiscus_c	2012-12-27	0 m to bottom	0.213839136834554	mod
Stephanodiscus_c	2012-12-28	0 m to bottom	0.224633929867266	mod
Stephanodiscus_c	2012-12-29	0 m to bottom	0.241467149215636	mod
Stephanodiscus_c	2012-12-30	0 m to bottom	0.259488323320949	mod
Stephanodiscus_c	2012-12-31	0 m to bottom	0.278663562387469	mod
Stephanodiscus_c	2013-01-01	0 m to bottom	0.295548814602479	mod
Stephanodiscus_c	2013-01-02	0 m to bottom	0.306691155316315	mod
Stephanodiscus_c	2013-01-03	0 m to bottom	0.31684930869895	mod
Stephanodiscus_c	2013-01-04	0 m to bottom	0.316311024678254	mod
Stephanodiscus_c	2013-01-05	0 m to bottom	0.299583711682425	mod
Stephanodiscus_c	2013-01-06	0 m to bottom	0.280854448178125	mod
Stephanodiscus_c	2013-01-07	0 m to bottom	0.268979210376988	mod
Stephanodiscus_c	2013-01-08	0 m to bottom	0.267601079877116	mod
Stephanodiscus_c	2013-01-09	0 m to bottom	0.265352859097362	mod
Stephanodiscus_c	2013-01-10	0 m to bottom	0.265764301724212	mod
Stephanodiscus_c	2013-01-11	0 m to bottom	0.280690326295135	mod
Stephanodiscus_c	2013-01-12	0 m to bottom	0.303867566311239	mod
Stephanodiscus_c	2013-01-13	0 m to bottom	0.330431627966978	mod
Stephanodiscus_c	2013-01-14	0 m to bottom	0.355495926954696	mod
Stephanodiscus_c	2013-01-15	0 m to bottom	0.378856889601647	mod
Stephanodiscus_c	2013-01-16	0 m to bottom	0.410507655407326	mod
Stephanodiscus_c	2013-01-17	0 m to bottom	0.446725436124657	mod
Stephanodiscus_c	2013-01-18	0 m to bottom	0.475461979201758	mod
Stephanodiscus_c	2013-01-19	0 m to bottom	0.505676722935164	mod
Stephanodiscus_c	2013-01-20	0 m to bottom	0.539256778937845	mod
Stephanodiscus_c	2013-01-21	0 m to bottom	0.569503736305841	mod
Stephanodiscus_c	2013-01-22	0 m to bottom	0.590310422447382	mod
Stephanodiscus_c	2013-01-23	0 m to bottom	0.611368336328126	mod
Stephanodiscus_c	2013-01-24	0 m to bottom	0.639453383599906	mod
Stephanodiscus_c	2013-01-25	0 m to bottom	0.672272164874469	mod
Stephanodiscus_c	2013-01-26	0 m to bottom	0.707910621304063	mod
Stephanodiscus_c	2013-01-27	0 m to bottom	0.747718816990246	mod
Stephanodiscus_c	2013-01-28	0 m to bottom	0.778388844427646	mod
Stephanodiscus_c	2013-01-29	0 m to bottom	0.796096204039965	mod
Stephanodiscus_c	2013-01-30	0 m to bottom	0.796319999033331	mod
Stephanodiscus_c	2013-01-31	0 m to bottom	0.769981776643388	mod
Stephanodiscus_c	2013-02-01	0 m to bottom	0.780216282961998	mod
Stephanodiscus_c	2013-02-02	0 m to bottom	0.805048584782733	mod
Stephanodiscus_c	2013-02-03	0 m to bottom	0.832135151758438	mod
Stephanodiscus_c	2013-02-04	0 m to bottom	0.872408447445241	mod
Stephanodiscus_c	2013-02-05	0 m to bottom	0.90893176459363	mod
Stephanodiscus_c	2013-02-06	0 m to bottom	0.948506694149548	mod
Stephanodiscus_c	2013-02-07	0 m to bottom	0.998652477963917	mod
Stephanodiscus_c	2013-02-08	0 m to bottom	1.05326357978305	mod
Stephanodiscus_c	2013-02-09	0 m to bottom	1.11402354022777	mod
Stephanodiscus_c	2013-02-10	0 m to bottom	1.17264675558273	mod
Stephanodiscus_c	2013-02-11	0 m to bottom	1.24301512754917	mod
Stephanodiscus_c	2013-02-12	0 m to bottom	1.32292921395065	mod
Stephanodiscus_c	2013-02-13	0 m to bottom	1.39081184836879	mod
Stephanodiscus_c	2013-02-14	0 m to bottom	1.44474487764037	mod
Stephanodiscus_c	2013-02-15	0 m to bottom	1.50607538777888	mod
Stephanodiscus_c	2013-02-16	0 m to bottom	1.56676062256518	mod
Stephanodiscus_c	2013-02-17	0 m to bottom	1.61233116105319	mod
Stephanodiscus_c	2013-02-18	0 m to bottom	1.64353159115199	mod
Stephanodiscus_c	2013-02-19	0 m to bottom	1.66768149552652	mod
Stephanodiscus_c	2013-02-20	0 m to bottom	1.67249446836021	mod
Stephanodiscus_c	2013-02-21	0 m to bottom	1.68620136690752	mod
Stephanodiscus_c	2013-02-22	0 m to bottom	1.72062326557511	mod
Stephanodiscus_c	2013-02-23	0 m to bottom	1.75852482145475	mod
Stephanodiscus_c	2013-02-24	0 m to bottom	1.78210589264811	mod
Stephanodiscus_c	2013-02-25	0 m to bottom	1.78547287238153	mod
Stephanodiscus_c	2013-02-26	0 m to bottom	1.78403661944448	mod
Stephanodiscus_c	2013-02-27	0 m to bottom	1.78436419485129	mod
Stephanodiscus_c	2013-02-28	0 m to bottom	1.80584437851915	mod
Stephanodiscus_c	2013-03-01	0 m to bottom	1.8448971863379	mod
Stephanodiscus_c	2013-03-02	0 m to bottom	1.87847520604433	mod
Stephanodiscus_c	2013-03-03	0 m to bottom	1.91384043301269	mod
Stephanodiscus_c	2013-03-04	0 m to bottom	1.94890827715153	mod
Stephanodiscus_c	2013-03-05	0 m to bottom	1.98433745113316	mod
Stephanodiscus_c	2013-03-06	0 m to bottom	2.0290898579588	mod
Stephanodiscus_c	2013-03-07	0 m to bottom	2.06957934045103	mod
Stephanodiscus_c	2013-03-08	0 m to bottom	2.08553232974845	mod
Stephanodiscus_c	2013-03-09	0 m to bottom	2.08185048734741	mod
Stephanodiscus_c	2013-03-10	0 m to bottom	2.07221596964525	mod
Stephanodiscus_c	2013-03-11	0 m to bottom	2.06628449008766	mod
Stephanodiscus_c	2013-03-12	0 m to bottom	2.07750291380192	mod
Stephanodiscus_c	2013-03-13	0 m to bottom	2.07463850250403	mod
Stephanodiscus_c	2013-03-14	0 m to bottom	2.07565529007639	mod
Stephanodiscus_c	2013-03-15	0 m to bottom	2.09798042430326	mod
Stephanodiscus_c	2013-03-16	0 m to bottom	2.13165882356684	mod
Stephanodiscus_c	2013-03-17	0 m to bottom	2.17538075395115	mod
Stephanodiscus_c	2013-03-18	0 m to bottom	2.21013675642489	mod
Stephanodiscus_c	2013-03-19	0 m to bottom	2.21457544671624	mod
Stephanodiscus_c	2013-03-20	0 m to bottom	2.20563684622921	mod
Stephanodiscus_c	2013-03-21	0 m to bottom	2.19581660908684	mod
Stephanodiscus_c	2013-03-22	0 m to bottom	2.18900074402302	mod
Stephanodiscus_c	2013-03-23	0 m to bottom	2.19503825893532	mod
Stephanodiscus_c	2013-03-24	0 m to bottom	2.20652198618832	mod
Stephanodiscus_c	2013-03-25	0 m to bottom	2.2238495267633	mod
Stephanodiscus_c	2013-03-26	0 m to bottom	2.23866885398783	mod
Stephanodiscus_c	2013-03-27	0 m to bottom	2.24366963412795	mod
Stephanodiscus_c	2013-03-28	0 m to bottom	2.23417022623932	mod
Stephanodiscus_c	2013-03-29	0 m to bottom	2.21367591228653	mod
Stephanodiscus_c	2013-03-30	0 m to bottom	2.19577417881059	mod
Stephanodiscus_c	2013-03-31	0 m to bottom	2.17440060591962	mod
Stephanodiscus_c	2013-04-01	0 m to bottom	2.15177443676479	mod
Stephanodiscus_c	2013-04-02	0 m to bottom	2.13551222464605	mod
Stephanodiscus_c	2013-04-03	0 m to bottom	2.11728951991903	mod
Stephanodiscus_c	2013-04-04	0 m to bottom	2.09028639851573	mod
Stephanodiscus_c	2013-04-05	0 m to bottom	2.06040189891096	mod
Stephanodiscus_c	2013-04-06	0 m to bottom	2.03274604568205	mod
Stephanodiscus_c	2013-04-07	0 m to bottom	2.00739661111418	mod
Stephanodiscus_c	2013-04-08	0 m to bottom	1.99874947346174	mod
Stephanodiscus_c	2013-04-09	0 m to bottom	2.00480838986903	mod
Stephanodiscus_c	2013-04-10	0 m to bottom	2.01438868509998	mod
Stephanodiscus_c	2013-04-11	0 m to bottom	2.02187594459317	mod
Stephanodiscus_c	2013-04-12	0 m to bottom	2.02820594850099	mod
Stephanodiscus_c	2013-04-13	0 m to bottom	2.05559383183961	mod
Stephanodiscus_c	2013-04-14	0 m to bottom	2.11979304180878	mod
Stephanodiscus_c	2013-04-15	0 m to bottom	2.20026402659524	mod
Stephanodiscus_c	2013-04-16	0 m to bottom	2.30926296674511	mod
Stephanodiscus_c	2013-04-17	0 m to bottom	2.43458877173164	mod
Stephanodiscus_c	2013-04-18	0 m to bottom	2.56208448137749	mod
Stephanodiscus_c	2013-04-19	0 m to bottom	2.70934300360044	mod
Stephanodiscus_c	2013-04-20	0 m to bottom	2.86714110448906	mod
Stephanodiscus_c	2013-04-21	0 m to bottom	3.01140171649576	mod
Stephanodiscus_c	2013-04-22	0 m to bottom	3.16244089054939	mod
Stephanodiscus_c	2013-04-23	0 m to bottom	3.31684033737012	mod
Stephanodiscus_c	2013-04-24	0 m to bottom	3.50370627594616	mod
Stephanodiscus_c	2013-04-25	0 m to bottom	3.73367570862476	mod
Stephanodiscus_c	2013-04-26	0 m to bottom	3.96737050104307	mod
Stephanodiscus_c	2013-04-27	0 m to bottom	4.14728653185059	mod
Stephanodiscus_c	2013-04-28	0 m to bottom	4.15757573184339	mod
Stephanodiscus_c	2013-04-29	0 m to bottom	4.03207526770931	mod
Stephanodiscus_c	2013-04-30	0 m to bottom	3.85465967106179	mod
Stephanodiscus_c	2013-05-01	0 m to bottom	3.55240375258386	mod
Stephanodiscus_c	2013-05-02	0 m to bottom	3.17620011687592	mod
Stephanodiscus_c	2013-05-03	0 m to bottom	2.81140631736305	mod
Stephanodiscus_c	2013-05-04	0 m to bottom	2.50384518219928	mod
Stephanodiscus_c	2013-05-05	0 m to bottom	2.27697708583311	mod
Stephanodiscus_c	2013-05-06	0 m to bottom	2.14581054547579	mod
Stephanodiscus_c	2013-05-07	0 m to bottom	2.07936325140435	mod
Stephanodiscus_c	2013-05-08	0 m to bottom	2.03146453527073	mod
Stephanodiscus_c	2013-05-09	0 m to bottom	2.01812520980042	mod
Stephanodiscus_c	2013-05-10	0 m to bottom	2.05050945600517	mod
Stephanodiscus_c	2013-05-11	0 m to bottom	2.10285899640782	mod
Stephanodiscus_c	2013-05-12	0 m to bottom	2.15476266492544	mod
Stephanodiscus_c	2013-05-13	0 m to bottom	2.15902382932035	mod
Stephanodiscus_c	2013-05-14	0 m to bottom	2.06780782572239	mod
Stephanodiscus_c	2013-05-15	0 m to bottom	1.9557617168044	mod
Stephanodiscus_c	2013-05-16	0 m to bottom	1.8789978863929	mod
Stephanodiscus_c	2013-05-17	0 m to bottom	1.82406650515886	mod
Stephanodiscus_c	2013-05-18	0 m to bottom	1.79012687416412	mod
Stephanodiscus_c	2013-05-19	0 m to bottom	1.78006579074501	mod
Stephanodiscus_c	2013-05-20	0 m to bottom	1.81051023672393	mod
Stephanodiscus_c	2013-05-21	0 m to bottom	1.93453839542416	mod
Stephanodiscus_c	2013-05-22	0 m to bottom	2.11670662594937	mod
Stephanodiscus_c	2013-05-23	0 m to bottom	2.22143737181444	mod
Stephanodiscus_c	2013-05-24	0 m to bottom	2.1785923739356	mod
Stephanodiscus_c	2013-05-25	0 m to bottom	2.04252056593745	mod
Stephanodiscus_c	2013-05-26	0 m to bottom	1.89843831865717	mod
Stephanodiscus_c	2013-05-27	0 m to bottom	1.77460867594845	mod
Stephanodiscus_c	2013-05-28	0 m to bottom	1.69452052553106	mod
Stephanodiscus_c	2013-05-29	0 m to bottom	1.82838434367643	mod
Stephanodiscus_c	2013-05-30	0 m to bottom	2.01882731072958	mod
Stephanodiscus_c	2013-05-31	0 m to bottom	2.23278310104689	mod
Stephanodiscus_c	2013-06-01	0 m to bottom	2.49398189992768	mod
Stephanodiscus_c	2013-06-02	0 m to bottom	2.83406137005805	mod
Stephanodiscus_c	2013-06-03	0 m to bottom	3.43110372962071	mod
Stephanodiscus_c	2013-06-04	0 m to bottom	3.98566748820945	mod
Stephanodiscus_c	2013-06-05	0 m to bottom	3.95483632153275	mod
Stephanodiscus_c	2013-06-06	0 m to bottom	3.55928048332672	mod
Stephanodiscus_c	2013-06-07	0 m to bottom	3.04432568207152	mod
Stephanodiscus_c	2013-06-08	0 m to bottom	2.50450223155439	mod
Stephanodiscus_c	2013-06-09	0 m to bottom	2.05132941585931	mod
Stephanodiscus_c	2013-06-10	0 m to bottom	1.71794608314277	mod
Stephanodiscus_c	2013-06-11	0 m to bottom	1.47830908611939	mod
Stephanodiscus_c	2013-06-12	0 m to bottom	1.33186236013737	mod
Stephanodiscus_c	2013-06-13	0 m to bottom	1.25128955903614	mod
Stephanodiscus_c	2013-06-14	0 m to bottom	1.20184310514962	mod
Stephanodiscus_c	2013-06-15	0 m to bottom	1.16495769530367	mod
Stephanodiscus_c	2013-06-16	0 m to bottom	1.12935466381125	mod
Stephanodiscus_c	2013-06-17	0 m to bottom	1.09397891852851	mod
Stephanodiscus_c	2013-06-18	0 m to bottom	1.05766506106192	mod
Stephanodiscus_c	2013-06-19	0 m to bottom	1.02131257799196	mod
Stephanodiscus_c	2013-06-20	0 m to bottom	0.987109749625015	mod
Stephanodiscus_c	2013-06-21	0 m to bottom	0.955565138293608	mod
Stephanodiscus_c	2013-06-22	0 m to bottom	0.915009679763561	mod
Stephanodiscus_c	2013-06-23	0 m to bottom	0.863277763879335	mod
Stephanodiscus_c	2013-06-24	0 m to bottom	0.815479856429504	mod
Stephanodiscus_c	2013-06-25	0 m to bottom	0.773219523576519	mod
Stephanodiscus_c	2013-06-26	0 m to bottom	0.731338469901987	mod
Stephanodiscus_c	2013-06-27	0 m to bottom	0.690214343744421	mod
Stephanodiscus_c	2013-06-28	0 m to bottom	0.656256471195345	mod
Stephanodiscus_c	2013-06-29	0 m to bottom	0.626172466789868	mod
Stephanodiscus_c	2013-06-30	0 m to bottom	0.58940972933682	mod
Stephanodiscus_c	2013-07-01	0 m to bottom	0.554163118698962	mod
Stephanodiscus_c	2013-07-02	0 m to bottom	0.533263604058908	mod
Stephanodiscus_c	2013-07-03	0 m to bottom	0.515103256858394	mod
Stephanodiscus_c	2013-07-04	0 m to bottom	0.492184743084618	mod
Stephanodiscus_c	2013-07-05	0 m to bottom	0.466755702246483	mod
Stephanodiscus_c	2013-07-06	0 m to bottom	0.443262942477797	mod
Stephanodiscus_c	2013-07-07	0 m to bottom	0.421970299632486	mod
Stephanodiscus_c	2013-07-08	0 m to bottom	0.403088025150819	mod
Stephanodiscus_c	2013-07-09	0 m to bottom	0.383952294081105	mod
Stephanodiscus_c	2013-07-10	0 m to bottom	0.362531466253041	mod
Stephanodiscus_c	2013-07-11	0 m to bottom	0.340462020032806	mod
Stephanodiscus_c	2013-07-12	0 m to bottom	0.317507652887513	mod
Stephanodiscus_c	2013-07-13	0 m to bottom	0.295534351926474	mod
Stephanodiscus_c	2013-07-14	0 m to bottom	0.277157022018682	mod
Stephanodiscus_c	2013-07-15	0 m to bottom	0.261334922107172	mod
Stephanodiscus_c	2013-07-16	0 m to bottom	0.248438629724816	mod
Stephanodiscus_c	2013-07-17	0 m to bottom	0.237707618048893	mod
Stephanodiscus_c	2013-07-18	0 m to bottom	0.226979395780646	mod
Stephanodiscus_c	2013-07-19	0 m to bottom	0.215997554461387	mod
Stephanodiscus_c	2013-07-20	0 m to bottom	0.204946908988324	mod
Stephanodiscus_c	2013-07-21	0 m to bottom	0.193070925643663	mod
Stephanodiscus_c	2013-07-22	0 m to bottom	0.182845413412845	mod
Stephanodiscus_c	2013-07-23	0 m to bottom	0.174780926748869	mod
Stephanodiscus_c	2013-07-24	0 m to bottom	0.166802074315894	mod
Stephanodiscus_c	2013-07-25	0 m to bottom	0.158396974693954	mod
Stephanodiscus_c	2013-07-26	0 m to bottom	0.151300659925011	mod
Stephanodiscus_c	2013-07-27	0 m to bottom	0.146125883510847	mod
Stephanodiscus_c	2013-07-28	0 m to bottom	0.140778352226567	mod
Stephanodiscus_c	2013-07-29	0 m to bottom	0.134481912948038	mod
Stephanodiscus_c	2013-07-30	0 m to bottom	0.126758419046612	mod
Stephanodiscus_c	2013-07-31	0 m to bottom	0.119998544145534	mod
Stephanodiscus_c	2013-08-01	0 m to bottom	0.115091895612084	mod
Stephanodiscus_c	2013-08-02	0 m to bottom	0.11199585091351	mod
Stephanodiscus_c	2013-08-03	0 m to bottom	0.110297771252674	mod
Stephanodiscus_c	2013-08-04	0 m to bottom	0.107697422960496	mod
Stephanodiscus_c	2013-08-05	0 m to bottom	0.104281085560522	mod
Stephanodiscus_c	2013-08-06	0 m to bottom	0.101197493604756	mod
Stephanodiscus_c	2013-08-07	0 m to bottom	0.098168951902305	mod
Stephanodiscus_c	2013-08-08	0 m to bottom	0.0943300014592331	mod
Stephanodiscus_c	2013-08-09	0 m to bottom	0.0900167339965892	mod
Stephanodiscus_c	2013-08-10	0 m to bottom	0.0861645197739717	mod
Stephanodiscus_c	2013-08-11	0 m to bottom	0.0840360664278273	mod
Stephanodiscus_c	2013-08-12	0 m to bottom	0.0825478823109214	mod
Stephanodiscus_c	2013-08-13	0 m to bottom	0.0810439230061632	mod
Stephanodiscus_c	2013-08-14	0 m to bottom	0.0803731830785799	mod
Stephanodiscus_c	2013-08-15	0 m to bottom	0.0797287736200455	mod
Stephanodiscus_c	2013-08-16	0 m to bottom	0.0788255169360098	mod
Stephanodiscus_c	2013-08-17	0 m to bottom	0.0786266995155569	mod
Stephanodiscus_c	2013-08-18	0 m to bottom	0.0782294841248444	mod
Stephanodiscus_c	2013-08-19	0 m to bottom	0.0759492091617574	mod
Stephanodiscus_c	2013-08-20	0 m to bottom	0.0732317973569802	mod
Stephanodiscus_c	2013-08-21	0 m to bottom	0.0718101131095403	mod
Stephanodiscus_c	2013-08-22	0 m to bottom	0.0710256016483519	mod
Stephanodiscus_c	2013-08-23	0 m to bottom	0.071064377543398	mod
Stephanodiscus_c	2013-08-24	0 m to bottom	0.0712329892841439	mod
Stephanodiscus_c	2013-08-25	0 m to bottom	0.0709804149975051	mod
Stephanodiscus_c	2013-08-26	0 m to bottom	0.0695709523592379	mod
Stephanodiscus_c	2013-08-27	0 m to bottom	0.0666901643352331	mod
Stephanodiscus_c	2013-08-28	0 m to bottom	0.0657643203576639	mod
